gap, SingleAtomAcceptor, Arom5, Arom6, ThreeWayAttach, RH5_5, RH6_6, SingleAtomDonor, 
   1.81000,   1.00000,   3.00000,   2.00000,  10.00000,   2.00000,   1.00000,   0.00000
   2.21000,   1.00000,   3.00000,   4.00000,   9.00000,   0.00000,   4.00000,   0.00000
   1.76000,   0.00000,   4.00000,   1.00000,   8.00000,   2.00000,   1.00000,   1.00000
   2.07000,   0.00000,   4.00000,   2.00000,  12.00000,   2.00000,   2.00000,   0.00000
   1.74000,   1.00000,   2.00000,   3.00000,  11.00000,   2.00000,   2.00000,   0.00000
   1.59000,   0.00000,   4.00000,   2.00000,  11.00000,   3.00000,   2.00000,   0.00000
   2.01000,   1.00000,   5.00000,   3.00000,  13.00000,   2.00000,   2.00000,   1.00000
   1.29000,   3.00000,   4.00000,   2.00000,   5.00000,   1.00000,   1.00000,   1.00000
   2.05000,   5.00000,   2.00000,   2.00000,   5.00000,   0.00000,   1.00000,   0.00000
   2.38000,   1.00000,   2.00000,   3.00000,  11.00000,   2.00000,   2.00000,   0.00000
   2.01000,   1.00000,   4.00000,   3.00000,  11.00000,   2.00000,   2.00000,   0.00000
   2.41000,   3.00000,   2.00000,   4.00000,   6.00000,   1.00000,   1.00000,   0.00000
   2.10000,   1.00000,   3.00000,   3.00000,   9.00000,   1.00000,   2.00000,   0.00000
   1.72000,   1.00000,   2.00000,   2.00000,  11.00000,   1.00000,   1.00000,   0.00000
   1.34000,   4.00000,   4.00000,   2.00000,   7.00000,   2.00000,   0.00000,   0.00000
   1.79000,   3.00000,   3.00000,   3.00000,   9.00000,   0.00000,   3.00000,   0.00000
   2.18000,   0.00000,   5.00000,   1.00000,   6.00000,   1.00000,   1.00000,   3.00000
   2.39000,   2.00000,   3.00000,   3.00000,   8.00000,   2.00000,   1.00000,   0.00000
   2.12000,   3.00000,   4.00000,   3.00000,   8.00000,   1.00000,   2.00000,   2.00000
   2.09000,   1.00000,   5.00000,   2.00000,  10.00000,   1.00000,   1.00000,   0.00000
   1.16000,   0.00000,   4.00000,   2.00000,  12.00000,   1.00000,   2.00000,   1.00000
   1.59000,   3.00000,   2.00000,   4.00000,  10.00000,   0.00000,   3.00000,   0.00000
   1.55000,   0.00000,   2.00000,   2.00000,  10.00000,   1.00000,   2.00000,   1.00000
   1.32000,   2.00000,   5.00000,   1.00000,   5.00000,   1.00000,   1.00000,   1.00000
   2.13000,   1.00000,   2.00000,   4.00000,  10.00000,   0.00000,   3.00000,   0.00000
   2.32000,   2.00000,   4.00000,   2.00000,   8.00000,   3.00000,   0.00000,   0.00000
   2.05000,   1.00000,   5.00000,   0.00000,   9.00000,   4.00000,   0.00000,   0.00000
   2.15000,   2.00000,   3.00000,   2.00000,   9.00000,   1.00000,   1.00000,   0.00000
   2.86000,   2.00000,   1.00000,   3.00000,   4.00000,   0.00000,   1.00000,   1.00000
   1.66000,   2.00000,   5.00000,   3.00000,  10.00000,   2.00000,   3.00000,   0.00000
   2.60000,   2.00000,   2.00000,   4.00000,   9.00000,   1.00000,   2.00000,   0.00000
   1.72000,   0.00000,   4.00000,   2.00000,  12.00000,   2.00000,   2.00000,   1.00000
   1.48000,   1.00000,   2.00000,   3.00000,  11.00000,   1.00000,   2.00000,   0.00000
   2.41000,   2.00000,   3.00000,   2.00000,   4.00000,   0.00000,   1.00000,   2.00000
   2.18000,   1.00000,   3.00000,   2.00000,   8.00000,   2.00000,   1.00000,   0.00000
   2.15000,   1.00000,   2.00000,   2.00000,   8.00000,   0.00000,   1.00000,   2.00000
   1.21000,   4.00000,   3.00000,   2.00000,   7.00000,   0.00000,   1.00000,   0.00000
   1.29000,   4.00000,   5.00000,   3.00000,   8.00000,   2.00000,   2.00000,   2.00000
   2.14000,   0.00000,   6.00000,   1.00000,   9.00000,   3.00000,   1.00000,   1.00000
   2.49000,   1.00000,   2.00000,   2.00000,   9.00000,   1.00000,   1.00000,   0.00000
   2.12000,   0.00000,   1.00000,   3.00000,  10.00000,   0.00000,   3.00000,   0.00000
   1.95000,   2.00000,   3.00000,   2.00000,   9.00000,   1.00000,   1.00000,   1.00000
   1.43000,   0.00000,   0.00000,   1.00000,   8.00000,   0.00000,   1.00000,   0.00000
   2.22000,   4.00000,   2.00000,   4.00000,   8.00000,   0.00000,   3.00000,   0.00000
   2.60000,   0.00000,   2.00000,   0.00000,   4.00000,   1.00000,   0.00000,   0.00000
   1.69000,   2.00000,   6.00000,   1.00000,   8.00000,   1.00000,   1.00000,   1.00000
   1.77000,   0.00000,   3.00000,   1.00000,   7.00000,   0.00000,   1.00000,   1.00000
   2.14000,   0.00000,   4.00000,   0.00000,   7.00000,   1.00000,   0.00000,   1.00000
   1.67000,   0.00000,   1.00000,   2.00000,  12.00000,   1.00000,   2.00000,   0.00000
   2.84000,   2.00000,   1.00000,   4.00000,   7.00000,   0.00000,   2.00000,   0.00000
   2.20000,   1.00000,   4.00000,   1.00000,   7.00000,   1.00000,   0.00000,   2.00000
   2.64000,   1.00000,   0.00000,   2.00000,   6.00000,   0.00000,   1.00000,   0.00000
   2.13000,   0.00000,   4.00000,   2.00000,  12.00000,   2.00000,   2.00000,   0.00000
   1.55000,   2.00000,   4.00000,   3.00000,  10.00000,   1.00000,   3.00000,   0.00000
   1.41000,   0.00000,   4.00000,   1.00000,   7.00000,   1.00000,   1.00000,   1.00000
   1.81000,   3.00000,   3.00000,   4.00000,  10.00000,   2.00000,   3.00000,   0.00000
   1.45000,   0.00000,   3.00000,   2.00000,   9.00000,   0.00000,   2.00000,   2.00000
   1.83000,   0.00000,   5.00000,   2.00000,  10.00000,   2.00000,   2.00000,   2.00000
   1.50000,   4.00000,   4.00000,   4.00000,  11.00000,   2.00000,   2.00000,   1.00000
   1.87000,   0.00000,   2.00000,   3.00000,   8.00000,   0.00000,   3.00000,   2.00000
   2.67000,   0.00000,   2.00000,   3.00000,   6.00000,   1.00000,   3.00000,   1.00000
   2.07000,   4.00000,   2.00000,   5.00000,   9.00000,   0.00000,   3.00000,   1.00000
   1.90000,   1.00000,   2.00000,   3.00000,   8.00000,   0.00000,   2.00000,   0.00000
   1.66000,   4.00000,   3.00000,   4.00000,   8.00000,   1.00000,   1.00000,   1.00000
   2.13000,   0.00000,   2.00000,   2.00000,   9.00000,   0.00000,   2.00000,   0.00000
   1.94000,   0.00000,   6.00000,   1.00000,  12.00000,   5.00000,   1.00000,   0.00000
   2.10000,   3.00000,   3.00000,   2.00000,   5.00000,   1.00000,   1.00000,   0.00000
   1.60000,   0.00000,   2.00000,   2.00000,  10.00000,   0.00000,   2.00000,   2.00000
   1.68000,   0.00000,   1.00000,   2.00000,   7.00000,   0.00000,   2.00000,   1.00000
   2.22000,   1.00000,   2.00000,   4.00000,  11.00000,   0.00000,   3.00000,   0.00000
   1.78000,   3.00000,   5.00000,   0.00000,   5.00000,   1.00000,   0.00000,   0.00000
   2.51000,   1.00000,   2.00000,   4.00000,   9.00000,   0.00000,   3.00000,   1.00000
   1.54000,   0.00000,   3.00000,   1.00000,   7.00000,   1.00000,   1.00000,   1.00000
   2.22000,   0.00000,   1.00000,   2.00000,   8.00000,   1.00000,   2.00000,   0.00000
   1.16000,   3.00000,   6.00000,   1.00000,   8.00000,   2.00000,   1.00000,   1.00000
   1.93000,   3.00000,   2.00000,   4.00000,  11.00000,   0.00000,   3.00000,   0.00000
   1.82000,   6.00000,   2.00000,   3.00000,   2.00000,   1.00000,   0.00000,   0.00000
   1.35000,   3.00000,   4.00000,   2.00000,   8.00000,   4.00000,   0.00000,   0.00000
   1.74000,   2.00000,   3.00000,   3.00000,   7.00000,   0.00000,   3.00000,   2.00000
   1.27000,   5.00000,   3.00000,   3.00000,   7.00000,   2.00000,   1.00000,   0.00000
   2.35000,   2.00000,   1.00000,   4.00000,   8.00000,   0.00000,   2.00000,   0.00000
   1.77000,   2.00000,   5.00000,   3.00000,  10.00000,   1.00000,   3.00000,   0.00000
   1.65000,   0.00000,   3.00000,   1.00000,  10.00000,   2.00000,   1.00000,   1.00000
   2.03000,   0.00000,   2.00000,   4.00000,  12.00000,   0.00000,   4.00000,   0.00000
   2.44000,   2.00000,   3.00000,   3.00000,   8.00000,   2.00000,   1.00000,   0.00000
   2.08000,   1.00000,   5.00000,   0.00000,   7.00000,   3.00000,   0.00000,   1.00000
   1.46000,   2.00000,   2.00000,   3.00000,  10.00000,   1.00000,   3.00000,   0.00000
   1.30000,   0.00000,   5.00000,   1.00000,  10.00000,   2.00000,   1.00000,   1.00000
   1.67000,   3.00000,   5.00000,   2.00000,  11.00000,   4.00000,   1.00000,   1.00000
   1.83000,   1.00000,   4.00000,   2.00000,   7.00000,   1.00000,   1.00000,   2.00000
   2.47000,   0.00000,   2.00000,   4.00000,  10.00000,   1.00000,   4.00000,   0.00000
   1.59000,   1.00000,   3.00000,   1.00000,   7.00000,   2.00000,   0.00000,   0.00000
   1.87000,   1.00000,   3.00000,   3.00000,  10.00000,   2.00000,   2.00000,   1.00000
   1.37000,   2.00000,   4.00000,   2.00000,   8.00000,   1.00000,   2.00000,   0.00000
   1.59000,   2.00000,   1.00000,   3.00000,   6.00000,   0.00000,   1.00000,   0.00000
   2.01000,   4.00000,   3.00000,   3.00000,   5.00000,   0.00000,   3.00000,   0.00000
   1.73000,   3.00000,   4.00000,   3.00000,   8.00000,   2.00000,   2.00000,   1.00000
   1.63000,   4.00000,   3.00000,   4.00000,   9.00000,   1.00000,   2.00000,   0.00000
   2.17000,   0.00000,   4.00000,   2.00000,  12.00000,   3.00000,   2.00000,   0.00000
   1.70000,   5.00000,   2.00000,   3.00000,   7.00000,   0.00000,   2.00000,   0.00000
   1.51000,   0.00000,   3.00000,   2.00000,   8.00000,   1.00000,   2.00000,   2.00000
   1.63000,   1.00000,   3.00000,   2.00000,   6.00000,   0.00000,   1.00000,   2.00000
   1.38000,   0.00000,   4.00000,   1.00000,   8.00000,   2.00000,   1.00000,   0.00000
   2.11000,   1.00000,   2.00000,   2.00000,   5.00000,   0.00000,   1.00000,   1.00000
   1.64000,   0.00000,   4.00000,   2.00000,  10.00000,   0.00000,   2.00000,   1.00000
   2.21000,   2.00000,   3.00000,   4.00000,   9.00000,   1.00000,   2.00000,   1.00000
   2.20000,   2.00000,   2.00000,   4.00000,  10.00000,   1.00000,   3.00000,   0.00000
   2.02000,   2.00000,   5.00000,   2.00000,   8.00000,   1.00000,   2.00000,   3.00000
   2.10000,   0.00000,   4.00000,   2.00000,  12.00000,   3.00000,   2.00000,   0.00000
   2.26000,   1.00000,   4.00000,   3.00000,  11.00000,   2.00000,   2.00000,   1.00000
   2.04000,   0.00000,   5.00000,   3.00000,  12.00000,   3.00000,   3.00000,   0.00000
   1.41000,   3.00000,   2.00000,   5.00000,   8.00000,   0.00000,   4.00000,   1.00000
   2.22000,   1.00000,   3.00000,   1.00000,   5.00000,   2.00000,   0.00000,   1.00000
   1.75000,   4.00000,   4.00000,   2.00000,   3.00000,   1.00000,   0.00000,   0.00000
   1.76000,   3.00000,   5.00000,   2.00000,   7.00000,   0.00000,   2.00000,   0.00000
   1.06000,   5.00000,   5.00000,   2.00000,   7.00000,   3.00000,   0.00000,   1.00000
   1.74000,   0.00000,   5.00000,   2.00000,  11.00000,   3.00000,   2.00000,   2.00000
   1.35000,   2.00000,   5.00000,   1.00000,   7.00000,   2.00000,   1.00000,   1.00000
   1.63000,   1.00000,   1.00000,   4.00000,  11.00000,   1.00000,   3.00000,   0.00000
   1.80000,   1.00000,   2.00000,   3.00000,   9.00000,   1.00000,   3.00000,   0.00000
   1.48000,   0.00000,   4.00000,   1.00000,   8.00000,   2.00000,   1.00000,   1.00000
   1.66000,   1.00000,   4.00000,   1.00000,   8.00000,   2.00000,   1.00000,   0.00000
   2.14000,   1.00000,   3.00000,   2.00000,   6.00000,   0.00000,   1.00000,   2.00000
   1.73000,   3.00000,   1.00000,   5.00000,   9.00000,   0.00000,   4.00000,   0.00000
   1.01000,   5.00000,   3.00000,   2.00000,   4.00000,   1.00000,   0.00000,   1.00000
   1.66000,   0.00000,   5.00000,   2.00000,  12.00000,   3.00000,   2.00000,   2.00000
   1.40000,   0.00000,   3.00000,   3.00000,  14.00000,   2.00000,   3.00000,   1.00000
   1.40000,   0.00000,   4.00000,   3.00000,  12.00000,   0.00000,   3.00000,   2.00000
   1.64000,   2.00000,   6.00000,   0.00000,   9.00000,   3.00000,   0.00000,   0.00000
   1.07000,   3.00000,   3.00000,   2.00000,   7.00000,   2.00000,   0.00000,   1.00000
   1.53000,   1.00000,   2.00000,   2.00000,   8.00000,   1.00000,   1.00000,   0.00000
   1.69000,   0.00000,   6.00000,   1.00000,  11.00000,   4.00000,   1.00000,   1.00000
   1.41000,   2.00000,   4.00000,   2.00000,   7.00000,   0.00000,   2.00000,   1.00000
   2.39000,   1.00000,   4.00000,   2.00000,   5.00000,   0.00000,   2.00000,   1.00000
   1.98000,   2.00000,   0.00000,   4.00000,   9.00000,   0.00000,   2.00000,   0.00000
   1.57000,   3.00000,   4.00000,   3.00000,   7.00000,   1.00000,   2.00000,   0.00000
   2.28000,   1.00000,   3.00000,   1.00000,   7.00000,   1.00000,   0.00000,   1.00000
   1.76000,   0.00000,   2.00000,   4.00000,  12.00000,   2.00000,   4.00000,   0.00000
   2.34000,   1.00000,   3.00000,   3.00000,   7.00000,   1.00000,   2.00000,   1.00000
   2.73000,   1.00000,   1.00000,   4.00000,   9.00000,   0.00000,   3.00000,   0.00000
   2.03000,   0.00000,   2.00000,   1.00000,   3.00000,   0.00000,   1.00000,   0.00000
   2.71000,   2.00000,   2.00000,   4.00000,   6.00000,   0.00000,   2.00000,   0.00000
   1.73000,   1.00000,   3.00000,   1.00000,  10.00000,   2.00000,   0.00000,   0.00000
   1.29000,   6.00000,   2.00000,   2.00000,   4.00000,   1.00000,   0.00000,   0.00000
   2.20000,   0.00000,   4.00000,   2.00000,  11.00000,   2.00000,   2.00000,   0.00000
   2.20000,   3.00000,   3.00000,   3.00000,   7.00000,   1.00000,   2.00000,   0.00000
   2.16000,   1.00000,   4.00000,   1.00000,   7.00000,   2.00000,   0.00000,   1.00000
   2.06000,   1.00000,   4.00000,   3.00000,  11.00000,   1.00000,   2.00000,   2.00000
   1.95000,   2.00000,   1.00000,   4.00000,   6.00000,   0.00000,   2.00000,   0.00000
   2.47000,   1.00000,   3.00000,   3.00000,   7.00000,   0.00000,   2.00000,   2.00000
   1.81000,   3.00000,   3.00000,   4.00000,  10.00000,   1.00000,   3.00000,   0.00000
   1.38000,   6.00000,   4.00000,   2.00000,   8.00000,   2.00000,   0.00000,   0.00000
   1.77000,   3.00000,   3.00000,   3.00000,   9.00000,   1.00000,   2.00000,   0.00000
   2.43000,   0.00000,   4.00000,   2.00000,   7.00000,   1.00000,   2.00000,   0.00000
   2.05000,   1.00000,   4.00000,   1.00000,   9.00000,   4.00000,   0.00000,   0.00000
   1.87000,   1.00000,   3.00000,   2.00000,   6.00000,   1.00000,   1.00000,   2.00000
   2.03000,   0.00000,   5.00000,   3.00000,  13.00000,   1.00000,   3.00000,   1.00000
   0.96000,   4.00000,   6.00000,   1.00000,   7.00000,   2.00000,   0.00000,   2.00000
   1.83000,   0.00000,   2.00000,   2.00000,   8.00000,   0.00000,   2.00000,   1.00000
   1.26000,   3.00000,   6.00000,   1.00000,   9.00000,   3.00000,   1.00000,   0.00000
   2.11000,   1.00000,   4.00000,   1.00000,   6.00000,   1.00000,   1.00000,   2.00000
   1.71000,   4.00000,   1.00000,   4.00000,   8.00000,   1.00000,   2.00000,   0.00000
   1.53000,   2.00000,   4.00000,   3.00000,  12.00000,   2.00000,   3.00000,   0.00000
   1.72000,   2.00000,   3.00000,   2.00000,   5.00000,   0.00000,   2.00000,   0.00000
   2.38000,   0.00000,   5.00000,   0.00000,   5.00000,   1.00000,   0.00000,   0.00000
   2.01000,   2.00000,   4.00000,   3.00000,  11.00000,   1.00000,   3.00000,   0.00000
   1.74000,   4.00000,   2.00000,   4.00000,   8.00000,   0.00000,   2.00000,   1.00000
   1.42000,   1.00000,   4.00000,   2.00000,  10.00000,   2.00000,   1.00000,   1.00000
   1.08000,   4.00000,   6.00000,   1.00000,   7.00000,   2.00000,   0.00000,   1.00000
   1.91000,   1.00000,   4.00000,   1.00000,   7.00000,   2.00000,   0.00000,   0.00000
   1.76000,   3.00000,   4.00000,   2.00000,  11.00000,   3.00000,   1.00000,   1.00000
   2.28000,   1.00000,   4.00000,   2.00000,   6.00000,   0.00000,   1.00000,   1.00000
   1.87000,   0.00000,   6.00000,   2.00000,  13.00000,   3.00000,   2.00000,   2.00000
   2.14000,   2.00000,   3.00000,   2.00000,   5.00000,   1.00000,   0.00000,   1.00000
   1.75000,   2.00000,   2.00000,   2.00000,   8.00000,   0.00000,   2.00000,   0.00000
   2.54000,   1.00000,   2.00000,   3.00000,   7.00000,   1.00000,   2.00000,   0.00000
   1.08000,   3.00000,   7.00000,   1.00000,  10.00000,   5.00000,   0.00000,   0.00000
   1.30000,   1.00000,   1.00000,   2.00000,   9.00000,   0.00000,   2.00000,   0.00000
   1.77000,   3.00000,   2.00000,   3.00000,   9.00000,   1.00000,   2.00000,   0.00000
   1.68000,   2.00000,   2.00000,   4.00000,  10.00000,   0.00000,   4.00000,   1.00000
   1.56000,   0.00000,   3.00000,   2.00000,  10.00000,   0.00000,   2.00000,   2.00000
   1.18000,   6.00000,   4.00000,   2.00000,   8.00000,   3.00000,   0.00000,   0.00000
   2.16000,   1.00000,   3.00000,   2.00000,  11.00000,   1.00000,   1.00000,   1.00000
   2.39000,   0.00000,   3.00000,   4.00000,  11.00000,   1.00000,   4.00000,   0.00000
   2.76000,   3.00000,   2.00000,   3.00000,   4.00000,   0.00000,   1.00000,   1.00000
   1.58000,   2.00000,   4.00000,   2.00000,   8.00000,   1.00000,   2.00000,   0.00000
   1.62000,   2.00000,   3.00000,   3.00000,  11.00000,   1.00000,   2.00000,   0.00000
   2.23000,   0.00000,   5.00000,   2.00000,  12.00000,   4.00000,   2.00000,   0.00000
   1.82000,   4.00000,   2.00000,   2.00000,   5.00000,   0.00000,   0.00000,   0.00000
   1.70000,   1.00000,   1.00000,   4.00000,   8.00000,   0.00000,   3.00000,   0.00000
   2.14000,   1.00000,   2.00000,   4.00000,  11.00000,   1.00000,   3.00000,   1.00000
   2.30000,   1.00000,   4.00000,   1.00000,   7.00000,   2.00000,   0.00000,   0.00000
   1.47000,   1.00000,   3.00000,   2.00000,   9.00000,   1.00000,   2.00000,   0.00000
   1.98000,   4.00000,   3.00000,   3.00000,   5.00000,   1.00000,   1.00000,   1.00000
   1.54000,   1.00000,   4.00000,   2.00000,  11.00000,   3.00000,   2.00000,   0.00000
   1.74000,   0.00000,   4.00000,   3.00000,  13.00000,   2.00000,   3.00000,   2.00000
   1.39000,   5.00000,   2.00000,   4.00000,   9.00000,   0.00000,   3.00000,   0.00000
   1.88000,   2.00000,   2.00000,   4.00000,   9.00000,   1.00000,   2.00000,   1.00000
   2.13000,   0.00000,   6.00000,   1.00000,  11.00000,   2.00000,   1.00000,   2.00000
   2.24000,   3.00000,   2.00000,   3.00000,   5.00000,   0.00000,   1.00000,   1.00000
   2.03000,   0.00000,   4.00000,   1.00000,  11.00000,   3.00000,   1.00000,   0.00000
   1.44000,   1.00000,   4.00000,   1.00000,  10.00000,   2.00000,   1.00000,   0.00000
   1.36000,   2.00000,   4.00000,   3.00000,   9.00000,   2.00000,   2.00000,   2.00000
   1.55000,   4.00000,   6.00000,   3.00000,   9.00000,   1.00000,   3.00000,   1.00000
   1.69000,   1.00000,   3.00000,   3.00000,  11.00000,   1.00000,   3.00000,   0.00000
   1.63000,   1.00000,   2.00000,   3.00000,   7.00000,   1.00000,   2.00000,   1.00000
   1.82000,   0.00000,   1.00000,   3.00000,  11.00000,   0.00000,   3.00000,   0.00000
   1.91000,   1.00000,   1.00000,   2.00000,   5.00000,   1.00000,   1.00000,   0.00000
   1.47000,   0.00000,   3.00000,   2.00000,   9.00000,   1.00000,   2.00000,   0.00000
   1.73000,   3.00000,   3.00000,   3.00000,   9.00000,   1.00000,   2.00000,   0.00000
   2.38000,   0.00000,   4.00000,   2.00000,   3.00000,   0.00000,   2.00000,   0.00000
   2.71000,   3.00000,   1.00000,   4.00000,   5.00000,   0.00000,   3.00000,   0.00000
   2.17000,   1.00000,   5.00000,   3.00000,  10.00000,   2.00000,   2.00000,   0.00000
   1.78000,   0.00000,   6.00000,   0.00000,  10.00000,   3.00000,   0.00000,   0.00000
   2.37000,   3.00000,   2.00000,   5.00000,   7.00000,   0.00000,   4.00000,   0.00000
   1.92000,   3.00000,   4.00000,   3.00000,   6.00000,   0.00000,   2.00000,   1.00000
   1.98000,   6.00000,   3.00000,   4.00000,   7.00000,   1.00000,   2.00000,   0.00000
   2.03000,   0.00000,   5.00000,   0.00000,  10.00000,   3.00000,   0.00000,   1.00000
   1.81000,   2.00000,   3.00000,   3.00000,   6.00000,   0.00000,   3.00000,   0.00000
   1.92000,   1.00000,   2.00000,   4.00000,   8.00000,   0.00000,   3.00000,   0.00000
   1.60000,   5.00000,   2.00000,   3.00000,   5.00000,   1.00000,   0.00000,   0.00000
   2.03000,   0.00000,   4.00000,   1.00000,   9.00000,   3.00000,   1.00000,   0.00000
   2.30000,   1.00000,   3.00000,   2.00000,   7.00000,   1.00000,   1.00000,   1.00000
   1.23000,   5.00000,   4.00000,   2.00000,   6.00000,   3.00000,   0.00000,   0.00000
   2.59000,   3.00000,   2.00000,   4.00000,   7.00000,   1.00000,   1.00000,   1.00000
   2.64000,   3.00000,   3.00000,   2.00000,   4.00000,   1.00000,   0.00000,   1.00000
   2.05000,   0.00000,   4.00000,   3.00000,   6.00000,   0.00000,   3.00000,   2.00000
   2.34000,   0.00000,   4.00000,   3.00000,  10.00000,   2.00000,   3.00000,   1.00000
   1.31000,   4.00000,   4.00000,   2.00000,   5.00000,   1.00000,   0.00000,   1.00000
   1.16000,   3.00000,   5.00000,   3.00000,  12.00000,   2.00000,   2.00000,   1.00000
   2.34000,   0.00000,   1.00000,   3.00000,   7.00000,   0.00000,   3.00000,   0.00000
   1.84000,   4.00000,   3.00000,   4.00000,   8.00000,   0.00000,   2.00000,   0.00000
   1.48000,   3.00000,   4.00000,   3.00000,  12.00000,   1.00000,   3.00000,   0.00000
   2.11000,   1.00000,   3.00000,   4.00000,  12.00000,   1.00000,   3.00000,   1.00000
   1.95000,   2.00000,   1.00000,   5.00000,  10.00000,   1.00000,   3.00000,   0.00000
   2.86000,   2.00000,   1.00000,   4.00000,   6.00000,   0.00000,   2.00000,   0.00000
   2.02000,   3.00000,   2.00000,   5.00000,   9.00000,   0.00000,   4.00000,   0.00000
   1.83000,   3.00000,   5.00000,   2.00000,   7.00000,   1.00000,   2.00000,   0.00000
   1.78000,   0.00000,   2.00000,   2.00000,   9.00000,   1.00000,   2.00000,   1.00000
   1.41000,   3.00000,   3.00000,   3.00000,   8.00000,   0.00000,   2.00000,   0.00000
   2.78000,   1.00000,   1.00000,   3.00000,   5.00000,   0.00000,   2.00000,   0.00000
   2.39000,   2.00000,   3.00000,   3.00000,  10.00000,   2.00000,   3.00000,   0.00000
   2.03000,   1.00000,   4.00000,   2.00000,  10.00000,   2.00000,   1.00000,   1.00000
   1.97000,   5.00000,   2.00000,   3.00000,   4.00000,   0.00000,   0.00000,   0.00000
   1.87000,   2.00000,   4.00000,   2.00000,   6.00000,   1.00000,   2.00000,   1.00000
   1.89000,   2.00000,   1.00000,   3.00000,   8.00000,   0.00000,   3.00000,   0.00000
   2.14000,   1.00000,   3.00000,   2.00000,   5.00000,   1.00000,   1.00000,   1.00000
   2.01000,   1.00000,   4.00000,   1.00000,   6.00000,   1.00000,   0.00000,   1.00000
   1.95000,   1.00000,   4.00000,   1.00000,   9.00000,   3.00000,   1.00000,   0.00000
   2.05000,   3.00000,   2.00000,   3.00000,   7.00000,   2.00000,   2.00000,   0.00000
